,regen5,norway,cat_bield,great_wood,regen5,regen3,regen7,regen1,regen2,regen4,regen4,regen2,regen6,regen7,norway,great_wood,regen6,regen3,cat_bield,regen1
,temperature,relative humidity,temperature,relative humidity,relative humidity,temperature,relative humidity,relative humidity,relative humidity,temperature,relative humidity,temperature,temperature,temperature,temperature,temperature,relative humidity,relative humidity,relative humidity,temperature
2023-06-08 12:00:00,16.045,62.813,20.074,62.843,58.501,16.559,55.377,58.793,60.863,16.099,61.134,17.073,15.554,17.547,14.574,15.121,61.595,58.612,55.455,16.613
2023-06-08 12:30:00,17.046,61.62,18.572,62.225,57.236,17.06,54.104,58.188,61.462,17.101,58.013,17.574,16.055,17.547,15.575,15.621,59.738,58.006,57.886,16.613
2023-06-08 13:00:00,18.548,60.42,21.575,60.986,53.4,17.56,53.465,56.974,58.448,17.101,58.64,18.074,16.556,18.549,15.575,16.623,59.738,57.399,51.137,17.615
2023-06-08 13:30:00,18.047,61.021,22.075,59.115,52.107,18.561,53.465,54.525,57.84,17.101,57.383,18.575,17.057,18.549,16.076,16.623,57.24,55.57,50.513,18.115
2023-06-08 14:00:00,19.048,59.216,21.075,58.488,52.754,18.061,52.18,55.14,53.536,17.602,57.383,19.576,17.558,19.55,16.577,17.123,56.612,56.181,53.614,18.616
2023-06-08 14:30:00,19.048,57.399,23.076,57.229,52.107,18.561,50.241,53.909,53.536,18.103,55.483,20.576,18.059,19.049,17.077,17.624,55.982,55.57,49.261,19.117
2023-06-08 15:00:00,19.048,56.791,23.076,54.056,50.806,18.561,47.629,48.922,51.039,18.603,55.483,22.578,18.559,19.55,17.077,18.125,54.084,49.387,41.606,20.118
2023-06-08 15:30:00,18.047,52.495,21.575,51.489,54.044,18.061,50.241,53.909,44.678,19.104,51.636,23.078,18.559,18.549,17.578,18.125,53.448,51.876,47.369,18.115
2023-06-08 16:00:00,19.048,53.113,24.076,52.133,50.806,18.561,48.285,50.178,51.666,17.602,56.118,19.576,17.558,20.051,17.077,17.624,54.084,49.387,44.825,19.117
2023-06-08 16:30:00,18.548,51.876,24.576,49.547,50.806,18.561,47.629,51.428,44.032,18.603,52.282,23.578,18.559,20.051,17.578,18.125,52.172,49.387,40.306,19.117
2023-06-08 17:00:00,18.548,51.256,24.576,50.196,51.457,18.061,48.938,51.428,47.88,18.103,54.208,21.577,18.559,19.55,17.578,18.625,52.172,54.958,40.306,18.616
2023-06-08 17:30:00,18.047,54.958,21.575,50.843,53.4,17.56,52.823,55.14,49.149,17.602,56.118,20.576,18.059,18.549,17.578,18.625,54.084,55.57,49.261,18.115
2023-06-08 18:00:00,17.547,55.57,23.076,52.133,55.326,17.56,54.104,54.525,53.536,17.101,57.383,19.576,17.558,18.048,17.578,19.126,55.351,58.006,44.825,18.115
2023-06-08 18:30:00,17.046,58.612,21.575,53.417,57.869,17.06,57.902,59.396,54.774,16.6,60.513,19.576,17.558,17.547,17.077,18.625,56.612,58.006,46.1,16.613
2023-06-08 19:00:00,16.045,59.819,21.075,54.694,59.13,16.058,59.777,61.793,55.391,16.099,61.753,18.575,17.057,16.545,16.577,18.625,58.492,61.62,51.137,15.611
2023-06-08 19:30:00,15.544,61.62,18.072,57.229,62.252,15.558,61.636,64.164,60.262,15.598,64.82,16.573,16.055,15.542,16.076,17.123,59.116,64.002,57.281,15.11
2023-06-08 20:00:00,14.543,64.594,15.068,60.986,64.716,14.556,65.91,66.51,65.024,15.097,65.429,15.571,15.554,14.54,15.075,15.621,62.211,65.775,68.494,14.108
2023-06-08 20:30:00,13.542,64.594,14.066,64.686,68.36,14.055,68.909,68.829,67.944,14.095,68.443,14.57,14.552,13.537,14.574,15.121,66.481,69.865,69.639,13.607
2023-06-08 21:00:00,13.041,66.95,13.065,67.121,70.158,13.555,71.275,71.123,70.25,13.594,72.001,13.568,13.55,13.036,14.073,14.119,70.081,70.444,73.594,12.604
2023-06-08 21:30:00,12.54,69.865,12.564,67.726,71.94,12.553,72.448,73.39,72.528,13.093,72.587,13.067,13.049,12.033,13.572,13.618,71.269,72.173,74.153,12.103
2023-06-08 22:00:00,11.038,72.746,11.061,70.727,76.612,12.052,77.635,77.848,74.219,12.091,75.495,12.567,12.046,11.029,12.57,12.616,74.213,74.459,78.559,11.1
2023-06-08 22:30:00,10.537,73.318,10.058,71.916,78.335,11.05,78.768,78.947,79.745,11.088,79.489,11.064,11.043,10.528,12.069,12.115,75.379,76.724,82.858,10.599
2023-06-08 23:00:00,10.537,77.287,10.058,76.611,78.906,11.05,79.894,79.494,80.288,11.088,78.357,10.563,11.043,10.026,11.067,11.113,77.118,78.968,83.916,10.097
2023-06-08 23:30:00,10.036,77.287,10.058,77.769,77.763,10.549,79.332,80.582,81.907,10.587,80.053,10.062,10.04,10.026,10.566,10.612,79.415,76.724,80.722,9.595
2023-06-09 00:00:00,9.535,76.724,9.557,75.447,78.906,10.048,80.454,80.582,81.907,10.085,80.615,10.062,10.04,9.524,10.566,10.612,79.415,77.287,81.793,9.094
2023-06-09 00:30:00,9.535,77.849,9.557,77.191,78.335,10.048,80.454,80.582,81.907,9.584,79.489,9.561,9.539,9.022,10.065,10.111,79.415,77.287,81.793,9.094
2023-06-09 01:00:00,9.535,77.849,9.056,76.03,76.034,9.547,79.894,77.297,81.907,9.584,80.053,9.561,9.539,9.022,10.065,10.111,79.415,77.287,80.722,9.595
2023-06-09 01:30:00,9.535,77.849,9.056,78.346,74.873,9.547,81.569,76.189,78.653,9.584,79.489,9.561,9.539,8.52,9.564,9.61,78.843,77.287,82.858,9.094
2023-06-09 02:00:00,9.535,77.287,9.557,77.191,75.455,10.048,77.635,76.744,77.003,9.584,77.788,9.561,9.539,9.022,9.063,9.109,77.118,72.746,76.369,9.094
2023-06-09 02:30:00,8.533,74.459,9.056,71.916,77.188,9.046,81.569,77.297,78.653,9.082,77.788,9.059,9.037,8.018,9.564,10.111,77.694,78.409,79.102,8.09
2023-06-09 03:00:00,8.533,77.849,8.555,73.688,79.475,9.046,83.777,77.297,82.443,9.082,78.357,8.057,8.535,7.516,8.562,9.61,78.269,77.849,78.559,8.592
2023-06-09 03:30:00,8.533,82.843,8.053,74.862,77.763,9.046,82.123,75.074,81.907,8.581,79.489,8.057,9.037,7.516,8.061,9.109,75.96,75.027,78.559,8.592
2023-06-09 04:00:00,8.533,78.968,7.552,72.508,76.034,9.046,80.454,73.953,78.653,9.082,77.217,8.558,9.037,8.018,8.562,9.109,73.627,75.027,81.793,8.592
2023-06-09 04:30:00,8.533,83.391,8.053,74.862,76.034,9.046,79.894,74.515,78.653,8.581,77.788,8.558,9.037,8.018,7.559,8.607,73.627,74.459,81.258,8.592
2023-06-09 05:00:00,9.034,79.525,8.555,72.508,73.119,9.046,77.066,72.826,79.745,8.581,77.788,8.057,9.037,8.52,8.061,9.109,74.213,75.594,79.644,9.094
2023-06-09 05:30:00,9.535,76.724,9.056,71.916,70.754,9.547,78.202,71.692,75.338,9.082,74.917,9.059,9.037,8.52,8.562,9.109,72.451,73.318,76.369,9.094
2023-06-09 06:00:00,9.535,78.409,9.557,74.862,71.94,10.549,77.066,69.979,73.657,9.082,76.645,9.561,9.037,9.022,8.562,9.109,73.627,68.12,74.153,9.595
2023-06-09 06:30:00,10.036,81.742,9.557,74.276,71.348,10.549,78.202,66.51,72.528,9.584,75.495,10.062,9.539,9.524,8.061,9.61,71.269,74.459,77.467,12.604
2023-06-09 07:00:00,10.036,83.391,10.559,80.066,73.705,11.05,74.771,59.998,72.528,10.587,73.172,10.563,10.04,10.026,8.061,9.109,71.861,70.444,76.369,14.108
2023-06-09 07:30:00,12.54,80.082,14.066,74.276,67.757,12.553,67.715,56.974,71.961,11.088,73.756,11.064,10.04,11.531,9.063,11.113,73.627,69.285,65.602,15.11
2023-06-09 08:00:00,14.543,76.724,15.569,71.322,56.601,14.556,62.866,52.672,67.944,12.091,69.636,13.067,11.545,13.537,10.566,12.115,67.085,61.021,58.49,16.112
2023-06-09 08:30:00,15.044,72.173,15.569,62.225,54.686,15.057,59.777,53.291,60.262,13.594,62.37,14.57,13.049,14.54,11.569,14.119,63.439,56.791,60.29,15.611
2023-06-09 09:00:00,15.544,59.819,17.571,57.859,54.044,16.058,57.274,53.909,59.659,14.596,62.37,15.071,13.55,15.041,13.572,14.62,60.358,54.958,54.23,15.611
2023-06-09 09:30:00,15.544,58.006,18.072,57.229,56.601,17.06,58.529,56.364,58.448,15.097,59.266,15.571,14.552,15.542,14.574,15.621,59.116,56.181,55.455,16.613
2023-06-09 10:00:00,17.046,59.216,20.074,58.488,57.869,18.061,59.777,55.14,59.054,15.598,60.513,16.072,15.053,17.547,15.575,15.621,59.738,54.958,55.455,18.115
2023-06-09 10:30:00,18.047,59.216,22.575,57.229,55.965,20.062,52.823,53.909,58.448,16.6,61.134,17.574,16.055,19.55,16.577,17.123,59.738,53.729,50.513,19.117
2023-06-09 11:00:00,19.048,58.612,22.075,57.229,55.326,19.562,52.18,55.14,57.84,17.602,60.513,18.575,17.558,20.551,17.578,19.126,58.492,53.729,51.137,19.617
2023-06-09 11:30:00,19.548,58.006,23.576,55.965,55.326,20.563,52.18,53.909,57.23,18.103,60.513,19.576,18.059,20.551,18.078,19.126,59.116,54.344,52.379,20.619
2023-06-09 12:00:00,21.049,56.791,24.576,56.598,50.154,21.063,48.938,51.428,57.84,18.603,58.64,20.576,19.06,22.053,18.579,19.126,57.24,51.876,49.261,21.619
2023-06-09 12:30:00,22.55,56.181,25.076,55.965,48.843,21.563,50.241,50.804,54.156,20.605,53.568,21.077,20.061,22.053,19.58,19.626,54.084,51.256,45.463,22.62
2023-06-09 13:00:00,23.05,54.344,24.076,51.489,44.867,21.563,47.629,50.178,54.156,20.605,51.636,21.577,20.562,22.553,19.079,20.627,53.448,50.634,49.888,22.12
2023-06-09 13:30:00,22.05,56.791,25.576,52.133,48.843,22.064,46.972,50.804,51.666,21.106,50.34,22.578,20.562,22.553,20.08,21.127,52.172,50.011,48.632,22.62
2023-06-09 14:00:00,23.551,53.113,27.076,50.843,40.147,22.064,44.989,43.831,49.781,22.106,51.636,24.078,21.563,23.054,20.08,21.127,50.246,46.246,42.898,24.121
2023-06-09 14:30:00,23.551,50.011,28.076,50.196,41.505,23.064,40.974,40.597,42.736,22.106,45.745,24.078,22.063,24.054,20.581,21.628,45.044,44.345,39.654,25.121
2023-06-09 15:00:00,23.05,47.506,28.576,44.962,39.466,23.064,39.622,38.637,40.123,22.607,45.745,26.078,22.564,24.054,21.081,22.128,45.044,43.708,36.368,25.121
2023-06-09 15:30:00,23.551,44.345,28.576,42.973,37.411,23.064,38.943,36.002,35.484,22.607,39.709,27.578,22.564,24.054,22.081,22.128,40.412,41.792,38.345,25.621
2023-06-09 16:00:00,23.05,44.345,28.576,43.638,40.827,22.564,39.622,40.597,35.484,23.107,42.409,28.078,23.064,24.555,22.081,22.128,40.412,44.98,37.688,24.121
2023-06-09 16:30:00,23.05,44.98,27.576,44.301,41.505,22.064,40.974,41.247,35.484,22.607,42.409,27.578,22.564,24.054,21.581,22.128,43.068,44.345,40.957,24.121
2023-06-09 17:00:00,23.05,46.877,27.576,45.622,44.198,21.563,42.99,41.247,39.465,22.106,47.067,26.578,22.063,24.054,21.581,22.128,45.7,48.762,39.654,24.621
2023-06-09 17:30:00,22.55,46.877,27.576,46.937,46.199,21.563,46.972,45.752,43.385,21.606,48.381,25.078,22.063,23.054,21.081,22.628,45.7,51.876,42.898,23.12
2023-06-09 18:00:00,22.05,50.011,26.576,45.622,48.184,21.063,52.18,47.659,47.243,21.106,50.34,23.578,21.563,22.053,21.081,23.128,48.307,51.876,45.463,22.62
2023-06-09 18:30:00,21.049,51.876,25.076,48.897,50.806,20.563,51.536,52.051,50.411,20.605,54.208,23.078,21.563,21.553,21.081,22.128,51.532,54.344,47.369,20.619
2023-06-09 19:00:00,20.549,53.729,23.576,49.547,52.107,20.062,54.104,55.753,50.411,20.105,57.383,22.578,20.562,20.551,20.581,22.128,51.532,56.181,49.261,20.118
2023-06-09 19:30:00,20.049,53.729,21.575,51.489,54.686,20.062,58.529,57.582,53.536,19.604,57.383,21.577,20.061,20.051,20.581,21.127,53.448,57.399,54.843,19.617
2023-06-09 20:00:00,19.548,56.791,19.573,55.33,57.869,19.562,60.399,59.396,58.448,19.604,59.266,20.076,20.061,19.049,20.08,20.127,55.982,58.006,59.092,19.117
2023-06-09 20:30:00,18.548,58.006,19.073,57.229,59.13,19.062,62.866,61.197,61.462,19.104,58.64,19.075,19.06,18.048,19.58,19.626,57.24,59.216,61.482,18.616
2023-06-09 21:00:00,18.548,58.612,18.572,57.859,59.13,18.561,65.305,60.598,63.843,18.603,61.753,18.575,18.559,17.547,19.079,19.126,61.595,61.021,62.076,18.115
2023-06-09 21:30:00,18.047,58.612,17.571,59.115,58.501,18.061,66.513,61.197,64.434,18.103,59.891,18.074,18.059,16.545,18.579,18.625,60.978,60.42,63.846,17.615
2023-06-09 22:00:00,17.547,59.216,18.072,59.74,58.501,18.061,63.478,59.396,66.197,17.602,60.513,17.073,17.558,16.545,18.078,18.125,62.826,57.399,60.29,17.114
2023-06-09 22:30:00,17.547,55.57,17.571,55.33,54.686,18.061,62.252,59.396,62.656,17.101,62.37,17.073,16.556,16.044,18.078,18.125,62.826,55.57,59.092,16.613
2023-06-09 23:00:00,17.547,54.344,17.571,54.056,53.4,17.56,60.399,55.753,63.843,17.101,58.013,16.573,16.556,16.044,17.578,18.125,59.738,54.344,56.674,16.613
2023-06-09 23:30:00,17.046,53.729,17.071,52.133,52.754,17.56,59.777,55.753,60.262,16.6,57.383,16.573,16.055,16.044,17.578,17.624,59.738,53.113,56.066,16.613
2023-06-10 00:00:00,17.547,51.256,17.071,50.843,55.965,17.56,59.154,55.753,60.262,16.6,57.383,16.573,16.556,16.545,17.578,17.624,56.612,54.958,58.49,17.114
2023-06-10 00:30:00,17.547,53.729,17.071,53.417,57.236,18.061,60.399,59.396,57.84,17.101,56.118,17.073,17.558,16.545,17.578,17.624,55.982,57.399,59.692,17.114
2023-06-10 01:00:00,17.547,56.181,17.071,54.694,59.13,18.061,64.698,61.197,60.863,17.602,59.266,17.574,18.059,16.545,17.578,18.125,57.867,59.216,62.076,17.114
2023-06-10 01:30:00,17.547,58.612,17.071,57.859,59.13,18.061,64.089,60.598,62.656,17.602,61.134,17.574,17.558,16.545,17.578,17.624,58.492,59.216,63.258,17.615
2023-06-10 02:00:00,17.547,58.612,17.071,57.859,59.13,17.56,64.089,60.598,63.251,17.602,61.134,17.574,17.558,16.545,17.578,17.624,60.358,59.819,63.846,17.114
2023-06-10 02:30:00,18.047,59.819,17.071,58.488,59.758,18.061,63.478,60.598,62.06,17.602,59.891,17.574,17.558,17.046,17.077,17.624,59.116,59.819,63.846,17.615
2023-06-10 03:00:00,17.547,59.819,17.071,58.488,62.252,17.56,65.305,63.574,62.656,17.602,61.134,17.574,18.559,17.046,17.578,18.125,59.116,61.021,66.764,17.615
2023-06-10 03:30:00,18.047,60.42,17.571,59.74,63.488,18.061,67.115,64.753,64.434,17.602,62.37,17.574,18.059,17.547,17.578,17.624,61.595,64.594,67.342,17.615
2023-06-10 04:00:00,18.548,62.813,17.571,62.843,61.631,18.061,65.91,62.982,66.781,18.103,64.82,18.074,18.059,17.046,17.578,17.624,62.826,64.002,67.342,17.615
2023-06-10 04:30:00,18.548,62.217,18.072,62.225,61.008,18.061,65.91,62.389,65.611,18.103,62.985,18.074,18.559,17.046,18.078,18.125,60.978,62.813,65.602,18.115
2023-06-10 05:00:00,18.548,62.217,17.571,61.606,61.631,18.061,67.715,64.164,65.024,18.103,62.37,18.074,18.559,17.046,18.078,18.125,59.738,65.185,69.067,17.615
2023-06-10 05:30:00,18.548,62.813,17.571,63.459,60.384,18.561,66.513,63.574,63.843,18.103,63.599,18.074,18.559,17.547,18.078,18.125,60.358,64.002,67.342,18.115
2023-06-10 06:00:00,19.048,61.62,17.571,60.986,57.236,18.561,64.698,61.793,64.434,18.603,61.753,18.074,18.559,17.547,18.078,18.625,59.116,63.408,67.342,18.616
2023-06-10 06:30:00,19.548,61.021,18.572,60.364,57.869,19.562,62.866,55.753,63.251,18.603,59.891,18.575,19.06,18.549,18.579,18.625,57.24,60.42,63.846,20.118
2023-06-10 07:00:00,19.548,58.006,19.573,57.859,57.869,20.062,61.636,54.525,60.262,19.604,58.013,19.576,19.561,19.049,19.079,19.626,55.982,58.612,62.668,21.119
2023-06-10 07:30:00,21.049,59.216,21.575,57.859,55.326,21.063,60.399,54.525,60.262,19.604,58.64,20.076,20.061,20.051,19.58,20.127,56.612,59.216,60.29,22.12
2023-06-10 08:00:00,22.05,58.612,22.575,57.229,52.754,22.064,57.274,50.178,58.448,20.605,56.118,21.077,20.061,21.052,20.08,21.127,57.24,56.791,59.092,23.12
2023-06-10 08:30:00,22.55,56.181,23.576,55.33,50.154,22.564,54.104,47.659,56.619,21.606,54.208,22.077,21.563,22.053,21.081,21.628,53.448,53.113,54.23,24.121
2023-06-10 09:00:00,22.55,53.729,24.076,53.417,50.806,23.064,53.465,48.291,54.774,22.106,52.926,22.578,22.063,22.053,21.581,22.128,50.89,51.256,52.379,24.121
2023-06-10 09:30:00,23.05,53.729,25.576,53.417,49.499,24.064,50.889,45.752,52.915,22.607,51.636,22.578,22.063,23.054,22.081,22.628,52.172,49.387,49.888,25.121
2023-06-10 10:00:00,23.551,51.256,26.576,51.489,48.843,25.064,47.629,44.473,51.039,23.107,50.989,23.578,22.564,24.555,22.582,22.628,50.246,45.613,48.002,26.121
2023-06-10 10:30:00,24.551,50.634,27.576,49.547,46.863,25.564,44.989,43.188,47.243,23.607,47.067,24.578,23.564,26.055,23.082,23.629,47.657,46.246,46.736,26.121
2023-06-10 11:00:00,24.551,48.762,28.576,46.28,46.199,25.564,43.658,43.831,43.385,24.607,46.407,26.578,24.064,26.555,24.082,25.129,45.044,43.708,45.463,26.621
2023-06-10 11:30:00,25.051,48.762,29.075,47.592,44.867,26.564,42.32,45.752,45.321,25.107,45.745,26.578,24.064,27.055,24.082,24.629,48.307,43.071,45.463,26.621
2023-06-10 12:00:00,26.051,47.506,30.075,46.28,43.527,26.564,41.648,44.473,46.604,25.607,44.416,26.578,25.065,27.554,25.082,25.129,48.307,45.613,41.606,27.621
2023-06-10 12:30:00,26.551,47.506,29.075,46.937,42.181,26.564,40.299,43.188,46.604,26.107,43.749,27.078,25.565,27.554,25.582,25.129,45.044,43.708,44.825,27.621
2023-06-10 13:00:00,28.051,46.877,30.574,46.937,40.827,26.564,42.32,45.752,45.321,26.107,41.737,27.078,25.565,28.054,25.082,25.629,44.387,46.877,46.1,27.621
2023-06-10 13:30:00,26.551,46.246,30.075,45.622,44.867,26.564,43.658,45.752,46.604,26.607,45.081,28.078,25.565,27.055,25.582,26.629,45.7,48.135,43.542,27.121
2023-06-10 14:00:00,27.551,45.613,32.573,45.622,40.147,27.564,40.299,41.896,49.149,26.107,46.407,27.578,25.565,28.554,25.582,26.129,45.7,41.792,39.654,28.12
2023-06-10 14:30:00,28.55,43.708,30.574,45.622,38.783,28.064,39.622,38.637,40.779,27.107,43.749,29.077,26.564,28.554,26.082,27.129,43.068,42.432,42.253,30.119
2023-06-10 15:00:00,29.05,43.071,30.574,44.301,35.34,27.564,35.521,33.34,42.736,27.607,41.063,30.077,27.564,29.054,26.582,27.129,39.745,37.922,37.029,30.619
2023-06-10 15:30:00,26.551,39.863,32.073,38.954,41.505,27.064,40.299,40.597,35.484,27.607,36.98,30.576,28.564,27.055,26.582,27.129,37.058,41.792,39.0,27.121
2023-06-10 16:00:00,28.051,44.345,31.074,42.973,38.783,27.064,38.262,36.663,42.085,26.107,42.409,28.078,26.065,29.054,26.082,27.129,42.406,43.071,40.306,29.619
2023-06-10 16:30:00,27.551,43.071,30.075,44.301,42.181,26.564,41.648,41.247,39.465,27.607,42.409,30.077,27.064,28.054,26.082,26.629,41.079,45.613,41.606,28.62
2023-06-10 17:00:00,27.051,46.246,30.574,45.622,43.527,26.564,40.974,41.247,40.779,26.107,45.745,29.577,26.564,28.554,26.082,26.629,43.728,45.613,41.606,28.62
2023-06-10 17:30:00,27.051,46.877,29.575,43.638,41.505,26.064,40.974,40.597,44.678,26.107,45.081,28.577,26.065,28.054,26.082,27.129,45.044,46.246,44.184,28.12
2023-06-10 18:00:00,26.551,45.613,29.575,44.301,43.527,26.064,42.32,41.247,44.032,26.107,44.416,28.078,26.065,26.555,26.082,27.629,44.387,45.613,42.253,27.121
2023-06-10 18:30:00,25.551,44.345,28.076,42.307,44.198,25.564,46.972,45.114,44.678,25.607,45.081,27.078,25.565,25.555,25.582,26.629,43.728,46.246,45.463,25.621
2023-06-10 19:00:00,25.051,46.877,25.576,42.973,46.199,24.564,49.59,46.39,44.678,25.107,46.407,26.578,25.065,24.054,25.582,26.629,45.7,49.387,49.888,25.121
2023-06-10 19:30:00,25.051,46.246,25.576,46.937,46.863,25.064,50.241,47.659,47.88,24.607,47.725,25.078,24.564,24.555,25.082,25.129,47.006,48.762,49.888,24.621
2023-06-10 20:00:00,24.051,47.506,24.076,46.28,48.184,24.064,51.536,50.178,49.781,24.607,47.725,25.078,24.564,23.554,24.582,25.129,47.657,50.011,52.998,24.121
2023-06-10 20:30:00,23.551,50.011,23.576,49.547,49.499,23.564,53.465,51.428,52.291,23.607,50.34,24.078,23.564,22.553,24.082,24.129,48.955,52.495,54.23,23.12
2023-06-10 21:00:00,22.55,51.256,22.575,50.843,52.107,22.564,54.104,53.291,53.536,23.107,52.282,23.078,23.064,22.053,23.082,23.629,50.246,53.729,56.066,22.62
2023-06-10 21:30:00,22.05,53.729,22.075,52.133,52.754,22.064,57.274,54.525,56.619,22.607,53.568,22.578,22.564,21.052,22.582,22.628,51.532,53.729,57.281,21.619
2023-06-10 22:00:00,17.547,56.181,18.072,52.133,85.615,18.561,86.497,85.402,56.619,21.606,54.208,21.577,22.063,17.547,21.581,22.628,53.448,83.938,87.566,17.615
2023-06-10 22:30:00,16.546,85.571,17.071,84.586,92.593,17.06,92.84,91.624,87.193,18.103,83.948,18.074,18.059,16.545,18.078,17.624,83.935,91.982,91.637,16.112
2023-06-10 23:00:00,16.546,90.397,17.071,90.636,93.117,16.559,94.897,93.647,91.3,17.101,89.891,17.073,17.057,16.044,17.077,17.123,88.359,93.555,94.62,16.112
2023-06-10 23:30:00,16.045,93.032,16.57,93.856,94.679,16.559,96.421,96.139,95.297,16.6,91.999,16.573,16.556,16.044,16.577,16.623,91.612,95.633,96.575,15.611
2023-06-11 00:00:00,15.544,95.115,16.069,94.387,97.247,16.058,96.925,97.614,97.739,16.099,94.594,16.072,16.556,15.542,16.076,16.623,95.865,96.664,97.543,15.11
2023-06-11 00:30:00,15.544,96.664,16.069,97.02,98.262,16.058,98.427,97.614,98.223,16.099,95.619,16.072,16.055,15.542,16.076,16.122,95.865,97.69,98.024,15.11
2023-06-11 01:00:00,16.045,97.178,16.57,98.062,97.755,16.058,97.929,95.643,99.663,15.598,97.648,15.571,15.554,15.542,15.575,16.122,97.435,97.69,96.089,15.611
2023-06-11 01:30:00,16.045,99.219,16.57,95.971,94.16,16.058,98.427,91.114,99.184,15.598,98.151,16.072,16.055,15.542,16.076,16.122,97.955,97.178,95.111,16.613
2023-06-11 02:00:00,16.045,97.178,17.071,94.917,96.737,16.058,98.427,92.639,95.297,16.099,97.648,16.573,16.055,15.542,16.076,16.122,94.811,95.633,90.123,16.112
2023-06-11 02:30:00,15.544,98.71,16.069,89.005,95.712,16.058,99.42,91.624,97.254,15.598,97.648,16.072,16.055,15.542,15.575,16.623,95.865,97.69,95.601,16.112
2023-06-11 03:00:00,16.045,98.201,16.57,94.387,96.225,16.559,99.42,89.576,97.254,15.598,98.652,16.072,16.055,15.542,15.575,16.122,94.811,94.596,95.111,16.613
2023-06-11 03:30:00,16.546,97.69,16.57,94.387,94.16,16.559,99.913,92.132,96.767,15.598,99.152,16.072,16.556,15.542,15.575,16.122,89.449,95.115,95.601,16.112
2023-06-11 04:00:00,16.045,98.201,16.57,93.856,95.712,17.56,98.925,85.929,98.223,16.099,97.144,16.072,16.556,15.542,15.575,16.623,89.449,85.571,92.138,16.613
2023-06-11 04:30:00,16.045,96.149,16.57,90.636,93.117,17.06,99.42,85.929,97.254,16.099,95.107,16.072,16.055,15.041,16.076,16.623,93.219,87.192,92.638,16.613
2023-06-11 05:00:00,15.544,96.149,16.57,87.359,96.225,17.06,99.913,88.023,97.254,16.099,91.475,16.072,16.055,15.041,15.575,17.123,92.149,83.391,93.136,16.112
2023-06-11 05:30:00,15.544,95.633,17.071,84.026,95.196,17.06,99.913,86.979,96.767,16.099,87.217,15.571,16.556,15.041,15.575,17.123,88.359,84.484,88.594,16.112
2023-06-11 06:00:00,16.045,97.178,17.071,85.7,88.873,17.06,99.42,75.074,99.184,16.099,90.421,15.571,16.055,15.041,15.575,16.623,89.449,82.293,87.049,17.114
2023-06-11 06:30:00,16.546,96.149,18.072,87.359,89.41,18.061,99.913,82.74,95.297,16.6,86.134,16.072,16.556,15.542,15.575,16.623,82.814,77.287,79.644,17.114
2023-06-11 07:00:00,17.046,94.596,18.572,82.903,81.171,18.061,98.427,71.123,98.704,16.6,81.175,16.072,17.057,16.044,16.076,17.123,86.159,77.849,80.722,17.615
2023-06-11 07:30:00,17.046,94.076,18.572,79.494,85.066,18.061,94.897,79.494,92.309,17.101,81.175,17.073,17.057,16.044,16.577,18.125,81.121,81.19,78.559,18.115
2023-06-11 08:00:00,17.547,93.555,18.072,79.494,78.335,18.061,95.407,73.953,93.811,17.602,78.924,17.073,17.057,16.044,16.577,18.125,79.415,73.318,83.916,17.615
2023-06-11 08:30:00,17.046,85.028,19.573,77.191,81.732,18.561,94.386,75.632,90.792,17.602,74.917,16.573,17.057,16.044,16.577,17.624,82.252,77.287,77.467,17.615
2023-06-11 09:00:00,19.048,88.265,22.575,77.191,78.335,19.562,93.872,73.39,81.907,17.101,81.175,17.574,17.057,17.547,16.577,18.125,78.269,77.287,75.817,20.118
