,great_wood,great_wood,regen4,regen4,regen2,regen2,cat_bield,cat_bield,regen1,regen1,regen5,regen5,regen6,regen6,norway,norway,regen3,regen3,regen7,regen7
,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity,temperature,relative humidity
2023-08-15 22:30:00,13.618,99.097,13.093,101.621,12.567,101.087,12.564,98.024,11.601,100.042,11.539,101.757,12.547,101.554,13.071,100.231,13.054,99.726,11.531,100.405
2023-08-15 23:00:00,13.117,99.097,12.091,100.639,12.066,102.029,11.562,100.876,10.599,101.479,11.038,101.757,12.046,101.045,12.57,99.219,12.553,100.735,10.528,102.354
2023-08-15 23:30:00,12.616,100.127,11.589,102.597,11.064,103.891,11.061,102.28,10.097,101.954,10.537,102.739,11.545,101.554,11.569,99.219,12.052,100.231,10.528,101.87
2023-08-16 00:00:00,12.115,100.127,11.088,103.565,10.563,103.428,10.559,102.744,9.595,102.429,10.036,102.739,11.545,102.569,11.569,101.238,11.551,102.24,10.026,101.87
2023-08-16 00:30:00,11.614,101.15,10.587,102.597,10.062,104.352,10.058,103.207,8.592,102.901,9.535,102.249,11.043,101.554,10.566,102.24,11.05,101.238,9.022,101.87
2023-08-16 01:00:00,11.113,101.659,10.085,102.597,9.561,104.811,9.557,104.128,8.592,103.372,9.535,103.228,10.542,103.074,10.566,103.237,11.05,102.739,9.022,103.797
2023-08-16 01:30:00,10.612,101.659,10.085,104.046,9.561,104.811,9.056,104.128,8.592,103.372,9.034,103.714,10.04,103.074,10.065,102.739,10.549,101.74,8.52,103.318
2023-08-16 02:00:00,10.111,102.167,9.584,103.082,9.059,105.725,8.555,104.128,8.09,104.309,8.533,104.199,9.539,102.569,9.063,101.74,10.549,102.24,8.52,103.318
2023-08-16 02:30:00,10.111,103.178,9.584,103.565,9.059,105.725,8.555,105.041,8.09,103.841,8.533,104.683,9.539,103.577,9.063,101.74,10.048,103.733,8.018,103.797
2023-08-16 03:00:00,9.61,103.681,9.082,103.565,9.059,105.725,8.555,104.128,7.589,104.309,8.533,104.683,9.539,103.577,9.063,103.237,10.048,102.24,8.018,104.274
2023-08-16 03:30:00,9.109,103.178,9.082,103.565,8.558,106.18,8.555,104.128,7.589,103.841,8.533,104.199,9.037,103.577,8.061,103.237,9.547,102.24,8.018,103.797
2023-08-16 04:00:00,9.61,103.681,9.082,105.004,8.057,106.632,8.053,104.585,7.589,104.309,8.533,104.199,9.037,104.079,8.061,104.228,9.547,102.739,7.516,104.274
2023-08-16 04:30:00,9.109,103.681,9.082,105.004,8.558,106.632,8.053,105.496,7.589,103.372,8.533,104.199,9.037,104.079,8.061,103.237,9.046,103.733,7.516,103.797
2023-08-16 05:00:00,9.109,103.681,9.584,105.004,8.057,106.632,7.552,105.949,7.589,104.775,8.533,104.199,9.037,104.079,8.061,102.739,9.046,102.739,7.516,104.75
2023-08-16 05:30:00,9.109,103.178,9.584,104.526,8.558,106.632,7.552,105.949,7.589,104.309,8.533,105.164,9.539,104.58,7.058,102.739,9.046,103.237,8.018,104.75
2023-08-16 06:00:00,9.109,103.178,9.584,104.526,8.057,107.083,7.552,105.949,7.087,105.24,8.032,104.199,9.037,103.577,8.061,104.721,9.547,104.228,7.516,105.223
2023-08-16 06:30:00,9.109,103.681,9.082,103.565,8.057,107.083,8.053,105.496,7.087,104.309,8.032,104.199,9.037,103.577,7.559,102.739,9.547,103.733,7.516,104.274
2023-08-16 07:00:00,9.109,103.681,9.082,104.046,8.057,107.98,8.053,105.041,7.589,104.775,8.533,104.199,9.037,104.58,7.058,102.739,9.046,103.237,7.516,105.223
2023-08-16 07:30:00,8.607,103.681,9.584,104.526,8.558,107.083,9.557,105.496,12.604,103.841,9.535,105.164,9.539,104.079,7.559,104.228,10.048,103.733,8.018,104.75
2023-08-16 08:00:00,9.61,103.681,11.088,105.48,9.059,106.632,11.061,105.041,14.108,103.372,11.539,104.683,11.043,105.576,7.058,102.739,11.551,102.24,10.528,104.274
2023-08-16 08:30:00,11.113,101.659,12.091,105.004,11.565,107.98,12.063,104.585,15.11,91.114,13.542,99.77,12.046,103.074,8.562,104.228,13.555,96.149,12.534,104.274
2023-08-16 09:00:00,13.117,95.971,13.594,98.151,13.067,107.083,15.068,103.207,17.114,84.873,15.044,91.009,12.547,101.554,10.566,103.733,15.057,93.555,13.537,103.318
2023-08-16 09:30:00,14.62,94.917,14.596,90.421,13.568,105.725,16.069,86.012,17.615,75.074,15.544,82.292,14.051,91.074,12.069,104.721,16.559,79.525,15.041,92.321
2023-08-16 10:00:00,15.621,80.066,15.097,89.36,15.571,89.26,17.571,77.467,19.117,69.405,16.546,79.475,14.552,88.905,14.574,87.729,17.56,78.409,16.044,81.569
2023-08-16 10:30:00,16.122,76.03,16.099,83.397,16.072,85.625,19.073,71.909,19.617,62.982,17.046,77.763,15.053,86.159,15.575,78.968,18.061,72.173,17.046,77.635
2023-08-16 11:00:00,16.623,73.688,16.6,83.948,17.073,75.338,20.074,66.184,19.617,65.926,17.547,73.705,15.554,82.252,16.076,74.459,18.561,72.173,18.549,72.448
2023-08-16 11:30:00,17.123,75.447,17.101,80.053,18.074,74.779,20.074,67.342,20.118,66.51,17.547,72.53,16.556,78.269,16.577,76.724,18.061,73.889,18.549,72.448
2023-08-16 12:00:00,17.123,76.03,17.602,75.495,18.074,73.657,18.572,72.473,18.616,67.092,18.047,70.754,17.057,77.694,16.577,74.459,17.56,74.459,17.046,76.495
2023-08-16 12:30:00,16.623,74.276,17.602,75.495,17.574,73.657,23.576,54.843,19.617,67.092,18.047,70.754,17.057,75.96,16.076,78.968,18.561,68.12,18.048,71.275
2023-08-16 13:00:00,18.125,72.508,18.103,76.645,18.575,71.392,23.576,55.455,19.117,64.753,18.548,69.561,17.558,71.269,17.077,74.459,19.062,73.318,18.048,74.193
2023-08-16 13:30:00,19.126,70.13,17.602,77.217,18.074,72.528,21.575,57.281,20.118,63.574,18.047,72.53,17.558,71.861,17.077,75.594,20.062,66.95,18.549,72.448
2023-08-16 14:00:00,18.625,65.297,17.602,80.615,19.576,65.611,26.076,44.825,20.619,61.793,18.548,70.158,17.057,71.861,18.078,72.746,20.563,61.021,19.049,66.513
2023-08-16 14:30:00,19.126,70.13,18.103,76.071,20.076,60.863,21.075,59.692,20.619,59.998,18.548,68.961,17.558,74.213,18.078,66.363,19.062,67.536,18.549,71.275
2023-08-16 15:00:00,18.625,71.916,17.602,78.924,20.076,65.024,21.575,55.455,20.118,61.793,18.548,71.348,17.558,70.676,17.578,68.703,19.062,70.444,19.049,72.448
2023-08-16 15:30:00,18.625,68.329,18.103,76.071,20.076,69.676,21.575,62.076,19.117,65.926,18.047,71.94,17.558,73.627,17.578,72.173,18.561,71.598,18.549,74.193
2023-08-16 16:00:00,18.125,77.191,17.101,78.357,19.576,68.523,19.573,64.433,18.616,68.252,17.547,74.873,17.558,72.451,17.578,73.889,18.061,77.849,18.048,73.031
2023-08-16 16:30:00,18.125,70.727,17.101,82.289,18.575,71.961,19.073,67.919,18.616,71.692,17.547,76.612,17.057,75.96,17.578,74.459,17.56,81.742,17.547,75.922
2023-08-16 17:00:00,17.624,76.03,16.6,86.676,18.575,72.528,22.575,56.674,20.118,65.926,18.047,74.873,17.057,81.121,17.077,77.849,18.061,78.968,18.549,72.448
2023-08-16 17:30:00,18.625,70.727,17.101,83.397,19.576,70.25,20.574,60.887,21.619,61.793,18.548,73.119,17.558,74.797,17.578,78.409,18.061,76.16,19.049,69.503
2023-08-16 18:00:00,18.125,73.099,17.101,81.733,19.576,67.944,20.574,64.433,19.617,64.753,18.047,73.705,18.059,70.081,17.578,75.027,17.06,79.525,18.048,70.686
2023-08-16 18:30:00,18.625,73.099,16.6,87.755,18.575,71.961,20.074,66.184,16.112,82.74,17.046,76.612,17.558,71.861,17.077,76.16,16.559,80.082,17.046,81.012
2023-08-16 19:00:00,18.625,74.276,16.099,87.755,17.574,79.745,18.572,72.473,15.11,86.979,16.546,80.607,17.057,73.627,16.076,81.742,16.058,85.028,16.044,84.324
2023-08-16 19:30:00,16.623,81.206,15.598,89.36,15.571,87.713,16.57,83.388,14.609,90.09,15.544,86.162,16.556,78.269,15.075,88.265,15.558,85.571,15.041,90.229
2023-08-16 20:00:00,16.122,80.637,15.097,89.891,14.57,92.309,15.068,89.105,14.108,92.639,14.543,91.539,16.055,81.121,15.075,90.397,15.057,88.8,14.54,92.321
2023-08-16 20:30:00,15.121,88.458,14.596,93.042,14.069,94.803,14.567,92.138,14.108,93.143,14.543,92.593,15.053,86.711,14.574,90.927,14.556,91.455,14.039,94.897
2023-08-16 21:00:00,14.62,90.636,14.596,94.594,14.069,95.789,13.065,94.62,13.105,93.647,13.542,96.225,15.053,87.811,14.073,95.633,14.055,93.032,13.036,95.407
2023-08-16 21:30:00,14.119,91.715,13.594,95.107,13.067,96.767,12.564,95.601,11.601,95.147,12.039,96.737,14.051,93.751,13.572,95.633,13.555,94.596,11.531,98.427
2023-08-16 22:00:00,13.618,93.856,12.592,97.648,12.066,99.184,12.063,98.981,11.1,99.075,11.539,100.269,13.049,95.339,12.57,96.664,13.054,97.69,11.029,99.913
2023-08-16 22:30:00,12.616,97.02,12.592,99.152,11.565,101.559,12.564,98.981,11.601,101.479,11.539,100.767,12.547,98.474,11.569,98.71,13.054,99.219,11.531,101.87
2023-08-16 23:00:00,12.115,98.062,13.093,100.639,12.066,102.963,12.564,100.876,11.601,101.479,12.039,102.739,12.547,98.474,11.569,99.219,13.054,99.219,11.531,101.383
2023-08-16 23:30:00,12.616,100.127,13.093,99.152,12.066,102.963,12.564,100.405,11.1,101.479,11.539,101.757,12.547,100.534,11.067,99.219,13.054,99.726,11.029,101.87
2023-08-17 00:00:00,12.616,99.613,13.093,100.145,11.565,103.428,13.565,100.876,11.601,102.429,11.539,102.739,12.547,101.045,11.067,100.735,13.555,101.238,11.531,102.837
2023-08-17 00:30:00,13.117,101.15,13.093,101.131,12.066,103.891,13.565,99.932,12.103,101.954,12.039,101.757,13.049,100.534,11.569,101.238,13.555,100.735,11.531,103.318
2023-08-17 01:00:00,13.117,100.639,13.093,100.145,12.567,104.811,14.066,98.981,12.604,101.954,12.54,102.249,13.049,101.554,11.569,101.238,14.055,99.726,12.033,101.87
2023-08-17 01:30:00,13.117,100.127,13.594,100.145,12.567,104.352,13.065,99.932,12.103,100.042,12.54,102.739,13.55,101.045,11.569,102.24,13.555,99.219,12.033,102.837
2023-08-17 02:00:00,13.117,100.127,13.093,101.621,12.066,103.891,12.564,99.458,11.601,101.001,12.039,102.249,13.049,100.021,11.569,102.24,13.555,99.219,11.531,101.87
2023-08-17 02:30:00,13.117,99.613,13.093,101.621,11.565,103.891,12.564,100.876,12.103,101.479,12.039,103.228,13.049,100.534,11.569,101.238,13.555,99.726,11.531,102.837
2023-08-17 03:00:00,13.117,100.639,13.093,101.131,12.066,104.811,13.065,99.932,12.103,99.075,12.039,102.739,13.049,100.021,11.569,103.237,13.555,96.664,11.531,103.318
2023-08-17 03:30:00,12.115,99.613,13.594,101.131,12.066,104.811,12.564,99.458,13.105,99.075,12.54,103.228,13.55,99.507,11.067,102.739,14.055,97.69,12.033,102.837
2023-08-17 04:00:00,12.616,101.659,13.594,100.639,12.066,105.269,13.065,98.503,14.108,95.147,13.542,99.77,13.049,100.021,11.569,102.24,14.055,97.69,12.534,103.318
2023-08-17 04:30:00,13.618,97.541,14.095,99.152,13.568,103.428,13.565,97.06,14.108,92.639,14.042,96.737,14.051,95.865,13.071,102.739,14.055,95.115,12.534,103.318
2023-08-17 05:00:00,13.618,96.496,14.095,97.144,14.069,98.223,14.066,95.111,14.108,92.639,14.042,95.196,14.051,93.751,13.572,98.201,14.055,94.596,12.534,102.354
2023-08-17 05:30:00,14.119,93.323,14.095,95.619,14.069,96.279,13.565,97.543,14.108,91.624,14.042,95.196,14.051,92.685,13.071,98.201,13.555,96.664,13.036,100.895
2023-08-17 06:00:00,13.618,95.971,14.095,95.619,14.069,95.789,14.066,96.575,13.607,93.143,13.542,96.225,14.051,92.685,12.57,100.735,14.556,93.032,12.534,101.383
2023-08-17 06:30:00,14.119,93.323,14.095,96.129,13.568,96.767,14.567,93.136,13.607,94.148,13.542,97.755,13.55,95.865,13.572,96.149,14.556,93.032,13.036,101.383
2023-08-17 07:00:00,14.62,92.789,13.594,98.151,13.568,99.184,15.068,93.632,14.108,92.639,14.042,96.225,13.55,96.913,14.073,95.115,14.556,94.076,13.537,100.405
2023-08-17 07:30:00,14.119,95.445,14.095,98.652,14.069,97.739,15.569,92.638,14.609,93.143,14.543,95.712,14.051,96.913,14.073,94.596,15.057,94.596,14.039,98.925
2023-08-17 08:00:00,14.62,94.917,14.095,98.151,14.57,97.739,16.069,92.138,15.11,90.603,15.044,92.593,14.552,95.865,14.574,96.149,15.558,90.927,14.54,97.428
2023-08-17 08:30:00,15.121,91.176,14.596,95.619,15.071,94.803,16.57,89.105,15.611,88.542,15.544,91.539,14.552,95.339,15.075,93.032,16.058,90.927,15.041,94.897
2023-08-17 09:00:00,15.621,92.253,15.097,94.079,15.571,93.312,18.572,82.326,18.115,78.398,16.546,87.252,15.053,93.219,15.075,90.397,17.56,83.938,16.545,87.572
2023-08-17 09:30:00,16.623,86.808,16.6,88.292,17.574,86.15,19.573,78.559,18.616,77.848,16.546,87.252,16.055,90.534,16.076,87.729,17.56,82.293,16.545,88.64
2023-08-17 10:00:00,17.123,85.143,17.101,88.827,17.574,85.099,19.073,79.102,18.115,77.848,16.546,86.708,16.556,87.262,16.577,85.571,18.061,80.637,17.046,87.035
2023-08-17 10:30:00,16.623,86.255,16.6,87.217,17.574,84.042,20.074,75.817,18.115,78.398,17.046,85.615,16.055,87.811,16.577,84.484,18.561,78.409,17.046,85.956
2023-08-17 11:00:00,17.624,82.903,17.101,86.676,18.074,84.042,22.075,71.344,19.617,73.39,18.047,81.171,16.556,87.811,17.578,81.19,18.561,77.849,18.549,80.454
2023-08-17 11:30:00,17.624,82.339,18.103,84.497,19.075,80.288,23.076,66.764,19.617,76.189,18.548,81.171,17.558,83.935,17.578,78.968,18.561,79.525,19.049,79.894
2023-08-17 12:00:00,18.125,82.339,18.103,83.397,19.576,78.653,21.075,73.034,19.617,75.074,18.047,81.732,18.059,86.711,17.578,82.843,18.061,80.082,19.049,80.454
2023-08-17 12:30:00,17.624,84.586,18.103,84.497,19.576,80.288,23.576,67.342,19.617,72.826,18.548,80.042,17.057,84.494,17.578,83.391,18.561,80.082,19.55,77.635
2023-08-17 13:00:00,18.125,81.206,18.103,83.948,19.576,78.105,24.076,58.49,19.617,71.692,18.047,78.906,17.558,83.935,17.578,80.637,19.062,76.724,20.051,75.348
2023-08-17 13:30:00,19.126,77.769,17.602,82.844,19.576,75.338,23.076,63.846,20.118,70.552,19.048,75.455,17.558,81.121,18.078,77.287,18.561,75.027,20.551,75.922
2023-08-17 14:00:00,18.125,78.921,18.603,78.924,20.576,70.25,25.076,57.886,20.619,69.405,19.548,72.53,18.059,80.554,18.078,76.16,18.561,73.318,20.051,71.275
2023-08-17 14:30:00,18.125,75.447,19.104,79.489,20.576,73.657,23.576,57.886,19.117,68.252,19.048,72.53,18.559,77.118,18.078,76.724,18.561,73.318,19.049,73.031
2023-08-17 15:00:00,18.625,73.099,18.103,78.357,19.576,69.676,24.576,57.281,20.619,66.51,19.548,69.561,18.059,75.96,18.078,75.027,19.062,71.598,20.051,72.448
2023-08-17 15:30:00,18.625,72.508,18.603,76.645,21.077,68.523,24.576,56.674,21.619,64.753,20.049,71.348,19.06,74.213,18.579,72.746,19.062,73.889,20.551,68.313
2023-08-17 16:00:00,19.126,73.099,19.104,75.495,21.577,66.197,22.075,65.018,20.619,65.34,20.049,68.36,19.06,72.451,18.579,74.459,18.561,75.594,20.051,70.096
2023-08-17 16:30:00,18.625,72.508,18.603,73.756,20.576,66.197,22.075,64.433,20.118,65.34,19.048,71.94,19.06,73.04,18.078,75.594,19.062,73.318,19.55,72.448
2023-08-17 17:00:00,19.126,73.688,18.603,76.645,20.576,69.676,23.576,59.692,19.617,68.829,19.048,74.29,18.559,75.379,18.579,74.459,19.062,72.746,19.049,76.495
2023-08-17 17:30:00,19.126,71.916,18.103,77.788,19.576,73.094,22.075,63.846,19.617,68.829,18.548,74.873,18.559,77.694,18.579,73.889,18.561,76.16,19.049,75.348
2023-08-17 18:00:00,18.625,73.688,18.103,78.924,19.576,72.528,20.574,69.067,19.117,70.552,18.548,74.29,18.059,75.96,18.579,73.318,18.061,76.724,18.048,75.922
2023-08-17 18:30:00,18.625,75.447,17.602,78.924,19.075,73.657,20.074,68.494,17.615,72.826,18.047,73.705,18.059,75.379,18.078,73.889,17.56,76.16,17.547,79.332
2023-08-17 19:00:00,18.625,73.099,17.602,78.924,18.074,74.779,18.072,73.594,17.114,74.515,17.547,77.188,17.558,75.96,18.078,73.889,17.06,78.409,17.046,80.454
2023-08-17 19:30:00,17.624,77.769,17.101,80.053,17.574,77.003,17.071,78.014,17.114,76.189,17.046,77.188,17.057,78.843,17.578,77.287,17.06,78.968,16.044,84.324
2023-08-17 20:00:00,17.123,78.921,16.6,81.733,17.073,80.288,16.57,80.722,16.613,76.744,16.546,78.906,16.556,79.985,17.077,77.849,16.559,82.843,15.542,85.414
2023-08-17 20:30:00,16.623,81.206,16.6,82.289,16.573,82.443,16.069,82.326,16.112,77.297,16.045,80.042,16.556,79.985,16.577,78.968,16.058,81.19,15.542,84.324
2023-08-17 21:00:00,15.621,82.903,16.099,82.289,16.072,81.369,15.569,82.326,15.611,80.039,15.544,80.607,15.554,81.687,16.076,79.525,15.558,81.742,15.041,87.572
2023-08-17 21:30:00,15.621,81.773,15.598,83.397,15.571,84.571,15.068,82.858,14.609,81.124,15.044,81.732,15.554,80.554,15.575,80.082,15.057,82.293,14.54,86.497
2023-08-17 22:00:00,15.121,84.026,15.097,84.497,15.071,85.099,14.567,84.442,14.108,82.203,14.543,83.962,15.053,83.376,15.075,81.19,14.556,82.843,14.039,89.171
2023-08-17 22:30:00,14.62,82.903,14.596,85.044,14.57,85.625,14.567,83.916,14.108,82.203,14.042,82.851,14.552,84.494,14.574,81.19,14.556,83.938,13.537,88.107
2023-08-17 23:00:00,14.62,83.465,14.095,86.676,14.069,87.713,14.567,84.442,13.607,83.276,14.042,83.962,14.051,85.05,14.574,81.742,14.556,82.843,13.537,88.107
2023-08-17 23:30:00,14.62,83.465,14.095,85.59,14.069,85.099,14.567,83.916,13.607,83.276,14.042,84.514,14.051,84.494,14.073,82.293,14.055,83.938,13.537,88.107
2023-08-18 00:00:00,14.119,84.026,13.594,88.292,14.069,85.625,14.066,84.967,13.607,83.81,13.542,85.066,14.051,85.606,14.073,81.742,14.055,84.484,13.036,88.107
2023-08-18 00:30:00,14.119,84.586,13.594,87.755,14.069,86.15,14.066,86.012,13.105,85.402,13.542,85.615,13.55,85.606,14.073,83.391,13.555,85.028,13.036,89.171
2023-08-18 01:00:00,14.119,83.465,13.594,88.292,13.568,87.193,13.565,86.012,13.105,84.873,13.542,85.615,13.55,85.606,13.572,82.843,13.555,86.653,13.036,89.171
2023-08-18 01:30:00,13.618,85.143,13.594,88.292,13.568,88.23,13.565,86.012,13.105,84.873,13.542,85.066,13.049,88.359,13.572,83.391,13.555,85.571,13.036,89.171
2023-08-18 02:00:00,13.618,83.465,13.594,87.217,13.568,86.15,13.565,85.49,13.105,86.455,13.542,86.162,13.049,86.159,13.572,82.293,13.555,84.484,13.036,89.171
2023-08-18 02:30:00,13.618,84.586,13.093,87.755,13.568,87.193,13.565,86.531,12.604,86.455,13.041,86.162,13.049,88.359,13.572,83.391,13.555,85.028,13.036,90.229
2023-08-18 03:00:00,13.618,83.465,13.093,87.755,13.067,87.713,13.565,86.012,13.105,85.929,13.041,86.708,13.049,87.811,13.572,83.938,13.555,83.938,12.534,89.701
2023-08-18 03:30:00,14.119,82.903,13.093,90.421,13.568,86.672,13.565,83.916,13.105,83.81,13.041,84.514,13.049,89.449,13.572,83.391,13.555,83.938,12.534,88.107
2023-08-18 04:00:00,13.618,83.465,13.093,87.755,13.067,86.672,13.565,84.967,12.604,85.929,13.041,85.615,13.049,88.359,13.572,82.843,13.555,83.391,12.534,88.64
2023-08-18 04:30:00,13.618,84.026,13.093,87.217,13.067,86.672,13.565,84.967,12.604,84.873,13.041,85.615,13.049,87.811,13.572,82.293,13.555,83.391,13.036,88.107
2023-08-18 05:00:00,13.618,83.465,13.093,87.217,13.568,86.672,13.565,85.49,13.105,83.81,13.542,85.066,13.049,87.811,13.572,82.843,13.555,83.938,13.036,88.107
2023-08-18 05:30:00,13.618,83.465,13.093,86.134,13.568,86.15,13.565,86.531,13.105,85.402,13.542,85.615,13.049,85.606,13.572,82.843,13.555,85.028,13.036,88.107
2023-08-18 06:00:00,13.618,84.586,13.093,87.755,13.568,85.625,13.565,86.012,13.105,85.929,13.041,86.708,13.049,87.811,13.572,83.938,13.555,85.571,13.036,89.171
2023-08-18 06:30:00,13.618,85.143,13.093,88.827,13.568,86.15,13.565,85.49,13.105,84.342,13.041,86.162,12.547,90.534,13.572,83.938,13.555,86.653,13.036,88.64
2023-08-18 07:00:00,13.618,85.143,13.093,89.36,13.568,86.672,13.565,84.967,12.604,86.455,13.041,87.794,13.049,88.359,13.572,83.938,13.555,85.028,12.534,88.64
2023-08-18 07:30:00,13.117,86.255,12.592,88.827,13.067,88.23,13.565,85.49,12.604,85.929,13.041,87.252,12.547,90.534,13.071,83.391,13.054,86.653,12.534,89.701
2023-08-18 08:00:00,13.117,86.808,12.592,89.891,13.067,88.23,14.066,83.388,13.105,85.402,13.041,86.162,12.547,89.992,13.071,86.653,13.555,86.112,13.036,87.572
2023-08-18 08:30:00,13.117,85.7,13.093,89.36,13.568,86.672,14.066,82.858,13.607,81.665,13.542,83.407,12.547,89.449,13.572,83.391,13.555,86.112,13.036,84.87
2023-08-18 09:00:00,13.618,84.586,13.093,88.827,14.069,84.571,15.068,81.793,14.108,81.665,14.042,83.962,13.049,87.811,13.572,85.028,14.055,84.484,14.039,85.956
2023-08-18 09:30:00,14.119,84.586,13.594,88.292,14.57,83.511,14.567,81.258,14.108,80.582,14.042,83.407,13.55,88.359,13.572,83.391,14.055,81.19,13.537,85.956
2023-08-18 10:00:00,14.119,83.465,13.594,86.134,14.069,84.042,15.569,80.183,14.609,79.494,14.543,82.292,13.55,85.606,14.073,80.082,14.556,82.843,14.54,85.956
2023-08-18 10:30:00,14.62,82.339,14.095,86.134,15.071,81.907,16.57,78.559,15.11,79.494,15.044,82.851,14.051,86.159,14.574,81.742,15.558,81.19,15.041,83.228
2023-08-18 11:00:00,15.121,81.773,14.596,86.134,15.571,82.443,19.073,73.034,16.613,75.074,16.045,78.906,14.552,86.159,15.075,80.082,16.559,78.409,16.545,78.202
2023-08-18 11:30:00,16.623,80.637,16.099,82.844,17.073,77.003,18.572,75.817,17.615,75.632,16.546,80.042,16.055,83.376,16.076,79.525,16.559,81.742,17.547,79.894
2023-08-18 12:00:00,16.623,80.637,16.6,82.289,17.574,78.105,18.072,78.014,16.613,78.398,16.045,81.732,16.556,82.252,16.076,78.968,16.559,82.293,16.545,82.123
2023-08-18 12:30:00,16.623,82.339,16.099,85.59,17.073,80.288,18.572,78.014,17.114,79.494,16.546,81.732,16.055,83.935,16.076,81.19,17.06,82.293,17.046,82.676
2023-08-18 13:00:00,16.623,84.026,16.099,85.59,17.574,81.907,19.073,78.559,16.613,81.665,16.546,85.066,16.055,85.606,16.076,82.293,17.06,83.938,17.046,84.87
2023-08-18 13:30:00,17.123,85.143,16.099,86.134,17.574,83.511,19.573,77.467,17.114,81.665,16.546,86.162,16.055,85.606,16.577,83.938,17.56,85.028,17.547,85.414
2023-08-18 14:00:00,17.123,85.143,16.6,88.292,17.574,84.042,21.575,71.344,17.114,82.74,17.046,86.162,16.556,86.711,16.577,84.484,17.56,83.938,17.547,85.414
2023-08-18 14:30:00,17.624,85.7,16.6,87.755,17.574,84.571,24.076,65.602,18.115,80.582,18.047,82.292,16.556,87.262,17.077,85.028,18.061,82.843,18.549,82.676
2023-08-18 15:00:00,18.125,84.586,17.602,86.676,19.075,81.907,21.075,73.034,17.615,81.665,17.547,84.514,17.057,85.606,17.077,83.938,18.061,83.938,17.547,85.414
2023-08-18 15:30:00,18.125,85.143,17.101,86.676,18.074,82.978,19.073,80.183,17.615,82.203,17.046,85.615,17.057,86.159,17.578,83.938,17.56,86.112,17.547,86.497
